,tweet_id,viewpoint,incivility
1255167071874420736,1255167071874420736,L2,0.0
1255627327792394245,1255627327792394245,L2,0.0
1255164154735984641,1255164154735984641,L2,0.0
1255479772672593921,1255479772672593921,L2,0.0
1255212191143297025,1255212191143297025,L2,0.0
1255164276362412033,1255164276362412033,L4,0.0
1255236079223033856,1255236079223033856,L2,0.0
1255433087896428546,1255433087896428546,L2,0.0
1255215409952886785,1255215409952886785,L4,0.0
1255166502673813504,1255166502673813504,L2,0.0
1255254862612377602,1255254862612377602,L2,0.0
1255309651941437442,1255309651941437442,L2,0.0
1255310853546610688,1255310853546610688,L2,0.0
1255197362357702663,1255197362357702663,L2,0.0
1255230095834431490,1255230095834431490,L2,0.0
1255265671144931333,1255265671144931333,L2,0.0
1255257576985505793,1255257576985505793,L2,0.0
1257054244898734088,1257054244898734088,L2,0.0
1255231449210523648,1255231449210523648,L2,0.0
1255197140332294145,1255197140332294145,L2,0.0
1255278704189734915,1255278704189734915,L1,0.0
1255304604134313984,1255304604134313984,L1,0.0
1255280627244503040,1255280627244503040,L1,1.0
1255301030969053186,1255301030969053186,L4,0.0
1255601170770530311,1255601170770530311,L1,0.0
1255281128841400325,1255281128841400325,L1,1.0
1255510139039293450,1255510139039293450,L4,0.0
1255281083119263745,1255281083119263745,L1,0.0
1255285277276463104,1255285277276463104,L1,0.0
1255282129229004802,1255282129229004802,L1,0.0
1255337227502190593,1255337227502190593,L1,0.0
1255427102733729794,1255427102733729794,L1,0.0
1255302153054367744,1255302153054367744,L4,0.0
1255300305228640257,1255300305228640257,L3,0.0
1255339790142263298,1255339790142263298,L1,0.0
1255283708736802817,1255283708736802817,L1,0.0
1255282017274560512,1255282017274560512,L1,0.0
1255281811153989638,1255281811153989638,L1,0.0
1255305603133640705,1255305603133640705,L4,0.0
1255304038381469698,1255304038381469698,L3,0.0
1255287822921150464,1255287822921150464,L1,0.0
1255320909432393730,1255320909432393730,L1,0.0
1255298777033965568,1255298777033965568,L4,0.0
1255285317701156867,1255285317701156867,L1,0.0
1255304453353353217,1255304453353353217,L4,0.0
1255284030192390146,1255284030192390146,L1,1.0
1255308828608004096,1255308828608004096,L2,1.0
1255287523036856322,1255287523036856322,L1,0.0
1255356241091624960,1255356241091624960,L2,0.0
1255294886863147008,1255294886863147008,L1,0.0
1255284365313085440,1255284365313085440,L1,1.0
1255521003633025024,1255521003633025024,L4,0.0
1255286352465342465,1255286352465342465,L2,0.0
1255280114184658944,1255280114184658944,L2,0.0
1255296464739328000,1255296464739328000,L4,1.0
1255297876130922496,1255297876130922496,L2,0.0
1255295513223626752,1255295513223626752,L2,0.0
1255281384316440582,1255281384316440582,L2,0.0
1255426739582447616,1255426739582447616,L2,1.0
1255304580751073281,1255304580751073281,L1,1.0
1255281182792704003,1255281182792704003,L1,0.0
1255280755372105728,1255280755372105728,L1,0.0
1255282525498478592,1255282525498478592,L1,0.0
1255439504518807552,1255439504518807552,L1,0.0
1255280453512241153,1255280453512241153,L2,0.0
1255245810029264898,1255245810029264898,L1,0.0
1255256046244900866,1255256046244900866,L1,0.0
1255272377614811136,1255272377614811136,L4,0.0
1255345835946250240,1255345835946250240,L1,0.0
1256105044036014081,1256105044036014081,L1,1.0
1255411723160506370,1255411723160506370,L1,1.0
1255574902368661505,1255574902368661505,L1,0.0
1254885334636060674,1254885334636060674,L1,0.0
1255774613038137345,1255774613038137345,L1,1.0
1255946978225123328,1255946978225123328,L1,1.0
1255586307117588485,1255586307117588485,L1,1.0
1255661927826624516,1255661927826624516,L1,0.0
1255650176326221824,1255650176326221824,L1,1.0
1255537846074650624,1255537846074650624,L1,0.0
1255356476807315456,1255356476807315456,L1,0.0
1255507438691921921,1255507438691921921,L1,0.0
1256399910901026821,1256399910901026821,L1,1.0
1254811813985816576,1254811813985816576,L1,1.0
1255438278708342784,1255438278708342784,L1,0.0
1256091710251249664,1256091710251249664,L1,0.0
1255584980077432832,1255584980077432832,L1,0.0
1255516766366769154,1255516766366769154,L1,1.0
1255576977328701443,1255576977328701443,L1,0.0
1256577847914901508,1256577847914901508,L1,0.0
1255583600088616967,1255583600088616967,L1,0.0
1254933134656880641,1254933134656880641,L1,0.0
1255873138006474757,1255873138006474757,L1,1.0
1255760633779367936,1255760633779367936,L1,1.0
1255734917947953152,1255734917947953152,L4,0.0
1255674837537681408,1255674837537681408,L1,0.0
1254797986430926849,1254797986430926849,L1,0.0
1254798582353326080,1254798582353326080,L1,0.0
1259822236816617472,1259822236816617472,L1,0.0
1255983760505364480,1255983760505364480,L1,0.0
1255600345528569857,1255600345528569857,L1,0.0
1256218060026867712,1256218060026867712,L1,1.0
1255577488832385025,1255577488832385025,L1,1.0
1259987049907699714,1259987049907699714,L1,0.0
1255574301945651200,1255574301945651200,L1,0.0
1254802392597409793,1254802392597409793,L1,0.0
1255635059572387840,1255635059572387840,L1,0.0
1255504305601331203,1255504305601331203,L1,1.0
1255550138883293184,1255550138883293184,L1,0.0
1255393675951124488,1255393675951124488,L1,1.0
1256576118057992192,1256576118057992192,L1,0.0
1255378326069424128,1255378326069424128,L1,0.0
1255872358948061186,1255872358948061186,L1,1.0
1254810278497325056,1254810278497325056,L1,0.0
1255542784385257481,1255542784385257481,L1,0.0
1257466591085723650,1257466591085723650,L1,0.0
1255579703445864450,1255579703445864450,L1,0.0
1256256684621733889,1256256684621733889,L3,0.0
1255552877671649281,1255552877671649281,L1,0.0
1255551338483576832,1255551338483576832,L1,0.0
1255620758107066368,1255620758107066368,L1,1.0
1255390180749565952,1255390180749565952,L1,0.0
1255717940684640256,1255717940684640256,L1,1.0
1256594711990505477,1256594711990505477,L1,1.0
1265440964870656006,1265440964870656006,L1,1.0
1256091655691808769,1256091655691808769,L1,0.0
1291768325870149632,1291768325870149632,L1,0.0
1255472681337708547,1255472681337708547,L4,0.0
1255393234869727234,1255393234869727234,L1,0.0
1255310680678371328,1255310680678371328,L1,1.0
1255397918116392960,1255397918116392960,L1,0.0
1255403037268549633,1255403037268549633,L1,0.0
1255260745538965504,1255260745538965504,L1,0.0
1255308122333294594,1255308122333294594,L1,0.0
1255364130619428864,1255364130619428864,L1,0.0
1255276343064956930,1255276343064956930,L1,0.0
1255363153136889859,1255363153136889859,L1,0.0
1255369650860363780,1255369650860363780,L1,1.0
1255270791068954627,1255270791068954627,L1,1.0
1255399751241158658,1255399751241158658,L3,0.0
1255446491017199616,1255446491017199616,L1,0.0
1255271417094057984,1255271417094057984,L1,0.0
1255460696269230082,1255460696269230082,L1,0.0
1255329911696429059,1255329911696429059,L1,1.0
1255300315261394947,1255300315261394947,L1,0.0
1255285818186481665,1255285818186481665,L1,0.0
1255266266526482432,1255266266526482432,L1,0.0
1255512600848281602,1255512600848281602,L1,0.0
1255271300320419845,1255271300320419845,L1,0.0
1255278928777883649,1255278928777883649,L1,0.0
1255367360225120257,1255367360225120257,L1,0.0
1255253965501009923,1255253965501009923,L1,0.0
1255278562518630404,1255278562518630404,L1,0.0
1255295069042683909,1255295069042683909,L1,0.0
1255270654213083138,1255270654213083138,L1,0.0
1255285534601236480,1255285534601236480,L1,0.0
1255283150772731904,1255283150772731904,L4,0.0
1255335674057830401,1255335674057830401,L1,0.0
1255276105155706881,1255276105155706881,L1,1.0
1255263460860088320,1255263460860088320,L1,0.0
1255245021936263173,1255245021936263173,L1,0.0
1255554702017794049,1255554702017794049,L1,1.0
1255496043707486214,1255496043707486214,L1,0.0
1255420781544292365,1255420781544292365,L1,0.0
1255364836701200385,1255364836701200385,L1,0.0
1255293743445442560,1255293743445442560,L1,0.0
1255454478326730752,1255454478326730752,L1,0.0
1255263617978679296,1255263617978679296,L1,0.0
1255408801764855810,1255408801764855810,L1,0.0
1255254887585255425,1255254887585255425,L1,0.0
1255252439407738887,1255252439407738887,L1,0.0
1255216065057079297,1255216065057079297,L1,0.0
1255320227660943361,1255320227660943361,L1,0.0
1255469663275925508,1255469663275925508,L1,0.0
1255237951237378052,1255237951237378052,L2,0.0
1255277127244619778,1255277127244619778,L1,0.0
1255286658938830848,1255286658938830848,L1,1.0
1255347012444336129,1255347012444336129,L1,0.0
1256802686177083392,1256802686177083392,L1,1.0
1256932007835324418,1256932007835324418,L3,0.0
1253412797595058176,1253412797595058176,L3,0.0
1254057659407441925,1254057659407441925,L1,1.0
1257002032919011328,1257002032919011328,L1,0.0
1257079707637440512,1257079707637440512,L1,0.0
1253368779825836033,1253368779825836033,L3,0.0
1256931755027808258,1256931755027808258,L3,0.0
1253781108405104641,1253781108405104641,L1,0.0
1253964064520314880,1253964064520314880,L1,0.0
1257940573396369409,1257940573396369409,L1,0.0
1256825228530872320,1256825228530872320,L1,1.0
1254420934515200000,1254420934515200000,L1,1.0
1254442829411020801,1254442829411020801,L1,0.0
1253964643816660992,1253964643816660992,L1,0.0
1254038145630273537,1254038145630273537,L1,0.0
1253963334271086592,1253963334271086592,L1,1.0
1255170007127867392,1255170007127867392,L1,1.0
1253369833472667650,1253369833472667650,L1,0.0
1254029741482315777,1254029741482315777,L1,0.0
1253782908998844416,1253782908998844416,L1,0.0
1256981465214009344,1256981465214009344,L1,1.0
1253783461271236609,1253783461271236609,L4,0.0
1253964885169446912,1253964885169446912,L1,1.0
1254175258694705152,1254175258694705152,L1,0.0
1253901607206563840,1253901607206563840,L1,0.0
1256714308219699200,1256714308219699200,L1,0.0
1253794139839365120,1253794139839365120,L1,0.0
1254420309131829254,1254420309131829254,L1,0.0
1254289264092692486,1254289264092692486,L1,0.0
1253789519121448973,1253789519121448973,L3,0.0
1257084794199879680,1257084794199879680,L1,0.0
1253964522920034304,1253964522920034304,L1,1.0
1253963828557217792,1253963828557217792,L1,0.0
1255169818266755073,1255169818266755073,L3,1.0
1253372629458849792,1253372629458849792,L2,0.0
1254928393667137536,1254928393667137536,L3,0.0
1253782171187163136,1253782171187163136,L1,0.0
1253371718745247744,1253371718745247744,L3,1.0
1257086409963212800,1257086409963212800,L1,1.0
1253866771624288256,1253866771624288256,L1,0.0
1256983134131740673,1256983134131740673,L1,1.0
1257794040185204736,1257794040185204736,L1,1.0
1256830437369896960,1256830437369896960,L1,0.0
1255843331369627651,1255843331369627651,L4,1.0
1253782667910209536,1253782667910209536,L1,0.0
1253964326634958848,1253964326634958848,L1,1.0
1253922878875189249,1253922878875189249,L1,0.0
1256760324834955265,1256760324834955265,L1,0.0
1255123591798181890,1255123591798181890,L1,0.0
1254645003395063813,1254645003395063813,L1,0.0
1253373746930319361,1253373746930319361,L1,0.0
1253368543187308544,1253368543187308544,L1,0.0
1253425462899929088,1253425462899929088,L3,0.0
1254991498606600193,1254991498606600193,L1,0.0
1253963576097804290,1253963576097804290,L1,1.0
1253368047089393668,1253368047089393668,L3,1.0
1255284005596995584,1255284005596995584,L3,0.0
1255260590802718720,1255260590802718720,L1,0.0
1255255437617909762,1255255437617909762,L1,1.0
1255259453773025286,1255259453773025286,L1,0.0
1255251320321253381,1255251320321253381,L1,0.0
1255256863215665152,1255256863215665152,L1,0.0
1255299085206200320,1255299085206200320,L4,0.0
1255271618710048768,1255271618710048768,L1,0.0
1255252699588804610,1255252699588804610,L1,1.0
1255251045145509889,1255251045145509889,L1,0.0
1255249464643780609,1255249464643780609,L1,0.0
1255259156128370690,1255259156128370690,L1,0.0
1255257325276987395,1255257325276987395,L1,1.0
1255206697431453699,1255206697431453699,L1,0.0
1254837334878666753,1254837334878666753,L3,1.0
1255623692597506051,1255623692597506051,L1,0.0
1255181403278508034,1255181403278508034,L1,0.0
1255212946646544386,1255212946646544386,L1,0.0
1255590878414020610,1255590878414020610,L1,0.0
1255206430791086088,1255206430791086088,L1,0.0
1255183909815451648,1255183909815451648,L1,0.0
1255206048136380416,1255206048136380416,L1,0.0
1255187128167944200,1255187128167944200,L1,1.0
1257686022290206720,1257686022290206720,L3,0.0
1255472337983606790,1255472337983606790,L1,1.0
1254829898725801986,1254829898725801986,L4,1.0
1255206814087557120,1255206814087557120,L1,0.0
1255130576224284675,1255130576224284675,L4,0.0
1257608062275289093,1257608062275289093,L3,1.0
1255187165346070529,1255187165346070529,L1,0.0
1255183006895136773,1255183006895136773,L1,0.0
1255458629232320512,1255458629232320512,L1,0.0
1254830337395503106,1254830337395503106,L1,0.0
1255314361427558400,1255314361427558400,L3,0.0
1257091535994269701,1257091535994269701,L1,1.0
1255181093759864832,1255181093759864832,L1,1.0
1255205797459615744,1255205797459615744,L1,0.0
1255313772115374083,1255313772115374083,L1,0.0
1259270237603737601,1259270237603737601,L1,0.0
1255182697531662337,1255182697531662337,L1,1.0
1255192918945599494,1255192918945599494,L1,0.0
1258926040627511301,1258926040627511301,L1,0.0
1255505169149722625,1255505169149722625,L1,0.0
1255195743331266560,1255195743331266560,L1,1.0
1255483446547406856,1255483446547406856,L1,0.0
1257609428121137152,1257609428121137152,L1,0.0
1254857645904637953,1254857645904637953,L1,0.0
1255371864333041667,1255371864333041667,L1,1.0
1255182730737975298,1255182730737975298,L1,0.0
1255192190978064385,1255192190978064385,L1,0.0
1255177322875031552,1255177322875031552,L1,0.0
1258156778971373568,1258156778971373568,L3,0.0
1255185992618778626,1255185992618778626,L1,1.0
1257604700435894273,1257604700435894273,L1,0.0
1255182787184865284,1255182787184865284,L1,0.0
1255311863430221825,1255311863430221825,L1,0.0
1255259131256201217,1255259131256201217,L1,0.0
1255192611779903489,1255192611779903489,L1,1.0
1255206235634388992,1255206235634388992,L1,0.0
1255185168157102081,1255185168157102081,L1,1.0
1255193354377269248,1255193354377269248,L1,1.0
1255190588795899906,1255190588795899906,L1,1.0
1255260395499118598,1255260395499118598,L1,0.0
1255192322473627650,1255192322473627650,L1,0.0
1255183297631653888,1255183297631653888,L1,0.0
1255190650821238785,1255190650821238785,L3,0.0
1254888216299098112,1254888216299098112,L1,0.0
1255191243312836614,1255191243312836614,L1,1.0
1257402007918383112,1257402007918383112,L1,0.0
1257117159630618624,1257117159630618624,L4,0.0
1255206564279001095,1255206564279001095,L1,0.0
1255287968073420801,1255287968073420801,L1,0.0
1255175043182669824,1255175043182669824,L1,0.0
1255648645388603392,1255648645388603392,L1,0.0
1255506609012424704,1255506609012424704,L2,0.0
1255701932259176449,1255701932259176449,L1,0.0
1255509123204087816,1255509123204087816,L1,0.0
1255326659366060034,1255326659366060034,L1,0.0
1255336712911368192,1255336712911368192,L1,0.0
1255510077366308866,1255510077366308866,L1,0.0
1255328727250210818,1255328727250210818,L2,0.0
1255522444372254722,1255522444372254722,L2,0.0
1255507300263084032,1255507300263084032,L2,0.0
1255510361404583937,1255510361404583937,L1,0.0
1255347025878679552,1255347025878679552,L1,0.0
1255549154123751426,1255549154123751426,L1,0.0
1255511739673858048,1255511739673858048,L1,0.0
1255350337764036611,1255350337764036611,L1,0.0
1255511241919025160,1255511241919025160,L1,0.0
1255351100137488384,1255351100137488384,L1,1.0
1255487778416140288,1255487778416140288,L1,0.0
1255634317151285248,1255634317151285248,L1,0.0
1255351579139596290,1255351579139596290,L1,1.0
1255502928691048448,1255502928691048448,L1,1.0
1255351651680030725,1255351651680030725,L1,0.0
1255316546542583810,1255316546542583810,L1,0.0
1255361648950460416,1255361648950460416,L1,0.0
1255511937846325248,1255511937846325248,L1,0.0
1255578882314342400,1255578882314342400,L1,0.0
1255403841203384322,1255403841203384322,L1,1.0
1255443062777696258,1255443062777696258,L1,0.0
1255350347071205383,1255350347071205383,L3,0.0
1255508279117131776,1255508279117131776,L1,0.0
1255492448878571527,1255492448878571527,L3,1.0
1255354199023521792,1255354199023521792,L1,0.0
1255457515556536321,1255457515556536321,L1,0.0
1255460425233285126,1255460425233285126,L2,0.0
1255363673952071682,1255363673952071682,L1,0.0
1255912822493585410,1255912822493585410,L1,0.0
1255326376204345344,1255326376204345344,L1,1.0
1255519078934085633,1255519078934085633,L1,0.0
1255338160571195392,1255338160571195392,L1,0.0
1255519558460411904,1255519558460411904,L1,0.0
1255319365823729665,1255319365823729665,L1,1.0
1255356743015694337,1255356743015694337,L1,0.0
1255573073509650432,1255573073509650432,L1,0.0
1255283772565708801,1255283772565708801,L1,0.0
